#deg / Ox Oy / Ax Ay / Bx By / Cx Cy / Dx Dy / Ex Ey / Fx Fy / Gx Gy / straight or curve
# DEG_DIV=5
30.2 0 0 12.964 7.545 -38.0 -7.8 -30.106 32.942 -76.788 2.374 -21.857 -43.632 -56.448 -31.37 -30.721 -91.823 s
30.4 0 0 12.938 7.591 -38.0 -7.8 -30.153 32.951 -76.8 2.329 -21.833 -43.621 -56.44 -31.403 -30.636 -91.824 s
30.6 0 0 12.911 7.636 -38.0 -7.8 -30.201 32.961 -76.812 2.283 -21.809 -43.61 -56.431 -31.436 -30.551 -91.824 s
30.8 0 0 12.884 7.681 -38.0 -7.8 -30.249 32.97 -76.823 2.238 -21.785 -43.599 -56.423 -31.469 -30.465 -91.824 s
31.0 0 0 12.858 7.726 -38.0 -7.8 -30.297 32.979 -76.835 2.192 -21.762 -43.588 -56.415 -31.503 -30.38 -91.824 s
31.2 0 0 12.83 7.77 -38.0 -7.8 -30.345 32.988 -76.847 2.147 -21.738 -43.578 -56.407 -31.537 -30.295 -91.825 s
31.4 0 0 12.803 7.815 -38.0 -7.8 -30.393 32.997 -76.859 2.101 -21.715 -43.567 -56.399 -31.57 -30.209 -91.825 s
31.6 0 0 12.776 7.86 -38.0 -7.8 -30.441 33.006 -76.87 2.055 -21.691 -43.556 -56.391 -31.604 -30.124 -91.825 s
31.8 0 0 12.748 7.904 -38.0 -7.8 -30.489 33.015 -76.882 2.009 -21.668 -43.546 -56.383 -31.638 -30.039 -91.826 s
32.0 0 0 12.721 7.949 -38.0 -7.8 -30.537 33.024 -76.893 1.963 -21.645 -43.535 -56.375 -31.673 -29.953 -91.826 s
32.2 0 0 12.693 7.993 -38.0 -7.8 -30.586 33.032 -76.905 1.917 -21.622 -43.525 -56.367 -31.707 -29.868 -91.826 s
32.4 0 0 12.665 8.037 -38.0 -7.8 -30.634 33.041 -76.916 1.871 -21.599 -43.514 -56.36 -31.742 -29.783 -91.826 s
32.6 0 0 12.637 8.082 -38.0 -7.8 -30.683 33.05 -76.928 1.824 -21.577 -43.504 -56.352 -31.776 -29.697 -91.826 s
32.8 0 0 12.608 8.126 -38.0 -7.8 -30.731 33.059 -76.939 1.778 -21.554 -43.493 -56.345 -31.811 -29.612 -91.826 s
33.0 0 0 12.58 8.17 -38.0 -7.8 -30.78 33.067 -76.951 1.732 -21.532 -43.483 -56.338 -31.846 -29.526 -91.827 s
33.2 0 0 12.551 8.213 -38.0 -7.8 -30.829 33.076 -76.962 1.685 -21.509 -43.473 -56.331 -31.881 -29.441 -91.827 s
33.4 0 0 12.523 8.257 -38.0 -7.8 -30.878 33.084 -76.973 1.638 -21.487 -43.463 -56.324 -31.917 -29.355 -91.827 s
33.6 0 0 12.494 8.301 -38.0 -7.8 -30.927 33.093 -76.985 1.592 -21.465 -43.452 -56.317 -31.952 -29.27 -91.827 s
33.8 0 0 12.465 8.344 -38.0 -7.8 -30.976 33.101 -76.996 1.545 -21.443 -43.442 -56.31 -31.988 -29.184 -91.827 s
34.0 0 0 12.436 8.388 -38.0 -7.8 -31.025 33.11 -77.007 1.498 -21.422 -43.432 -56.303 -32.024 -29.099 -91.827 s
34.2 0 0 12.406 8.431 -38.0 -7.8 -31.074 33.118 -77.018 1.451 -21.4 -43.422 -56.297 -32.06 -29.013 -91.827 s
34.4 0 0 12.377 8.475 -38.0 -7.8 -31.124 33.126 -77.029 1.404 -21.378 -43.412 -56.29 -32.096 -28.928 -91.827 s
34.6 0 0 12.347 8.518 -38.0 -7.8 -31.173 33.135 -77.041 1.357 -21.357 -43.402 -56.284 -32.132 -28.842 -91.827 s
34.8 0 0 12.317 8.561 -38.0 -7.8 -31.223 33.143 -77.052 1.31 -21.336 -43.392 -56.277 -32.169 -28.757 -91.827 s
35.0 0 0 12.287 8.604 -38.0 -7.8 -31.272 33.151 -77.063 1.262 -21.315 -43.382 -56.271 -32.205 -28.671 -91.827 s
35.2 0 0 12.257 8.646 -38.0 -7.8 -31.322 33.159 -77.074 1.215 -21.294 -43.372 -56.265 -32.242 -28.586 -91.827 s
35.4 0 0 12.227 8.689 -38.0 -7.8 -31.372 33.167 -77.084 1.168 -21.273 -43.362 -56.259 -32.279 -28.5 -91.827 s
35.6 0 0 12.197 8.732 -38.0 -7.8 -31.421 33.175 -77.095 1.12 -21.252 -43.353 -56.253 -32.316 -28.415 -91.826 s
